"ID"	"ORF"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"92591_at"	92591	0.0877309837999984	7.7219508636	1.33054519028132	0.197291529614426	0.578457641550189	-5.6264587052124
"8392_at"	8392	0.0916081673999969	7.189770394	1.33027819469612	0.197377999326507	0.578530146495034	-5.62679386903731
"83755_at"	83755	0.111587848499999	5.10016988465	1.33027612195226	0.197378670725556	0.578530146495034	-5.62679647076369
"1785_at"	1785	-0.0595998792000039	9.3192927359	-1.33016126036165	0.197415879260692	0.578547737213715	-5.62694064069773
"27304_at"	27304	-0.112807631800003	7.0654418455	-1.32968077472273	0.197571588514134	0.578856887269108	-5.62754361421169
"1297_at"	1297	0.0637619063999981	4.0991665478	1.32964305290617	0.197583816960943	0.578856887269108	-5.62759094448218
"27349_at"	27349	-0.0664958123000003	7.62879787935	-1.32928442381693	0.197700104951829	0.578979103168911	-5.62804086650222
"118663_at"	118663	0.0977614032999981	5.07379538465	1.32923165305226	0.197717220766606	0.578979103168911	-5.62810706198979
"440104_at"	440104	0.0822949799999977	7.1470917964	1.32922547559948	0.197719224454522	0.578979103168911	-5.6281148108228
"6645_at"	6645	-0.0838546181000037	7.38597193575	-1.32894249742699	0.197811026907894	0.579007918635729	-5.62846973854119
"219436_at"	219436	0.0619796555000001	4.72931894965	1.32892349336241	0.197817193314001	0.579007918635729	-5.6284935722602
"998_at"	998	-0.0526817387999987	5.9555962637	-1.32880406271238	0.197855949412708	0.579007918635729	-5.62864334818587
"114823_at"	114823	-0.0807559125000008	8.20764547455	-1.3287388026736	0.197877129274485	0.579007918635729	-5.62872518487641
"7412_at"	7412	0.080105184999999	4.4495921461	1.32870806795362	0.197887104709416	0.579007918635729	-5.62876372532311
"126695_at"	126695	-0.0435637411000052	9.35265901085	-1.32861764204122	0.197916456140818	0.579007918635729	-5.62887711242676
"84107_at"	84107	0.061991567099998	4.22952994415	1.3279526354847	0.198132416018451	0.579548258214905	-5.6297107790396
"51496_at"	51496	-0.0772685222000025	7.7000508309	-1.32722124449796	0.198370147221683	0.580080763488176	-5.6306272595299
"127933_at"	127933	0.0885609756000001	7.5979676131	1.32720003287453	0.198377045175848	0.580080763488176	-5.63065383270996
"6235_at"	6235	-0.116146025899999	9.46090996475	-1.32706066488762	0.198422371884523	0.580104721188674	-5.6308284191274
"1134_at"	1134	0.0651334046999983	4.18321184915	1.32684274761991	0.198493261462096	0.580104721188674	-5.63110137326417
"222389_at"	222389	-0.0843618370000012	4.9018737882	-1.32683565031249	0.198495570585123	0.580104721188674	-5.63111026242048
"9751_at"	9751	0.0883522391999989	6.6808330343	1.32672499059896	0.198531576662777	0.580104721188674	-5.63124885506603
"9966_at"	9966	0.0588229815999988	4.1944392966	1.3266297921827	0.198562556088476	0.580104721188674	-5.63136807582995
"79898_at"	79898	0.0880207036999971	6.88553533155	1.32651732021625	0.198599161542315	0.580104721188674	-5.63150891963363
"345462_at"	345462	0.111912736099996	5.46493681665	1.32650160832141	0.198604275601948	0.580104721188674	-5.63152859416025
"79944_at"	79944	0.0643506379999996	5.7359962778	1.32602699817005	0.198758804909913	0.580412667395144	-5.63212281095729
"9863_at"	9863	-0.0520082553999996	4.3341972614	-1.32598550515289	0.198772319180742	0.580412667395144	-5.63217475210088
"63926_at"	63926	-0.0959307074000018	6.0982277648	-1.32557667634085	0.198905513138798	0.580421081260728	-5.63268645238941
"55353_at"	55353	-0.124313653000002	11.3120841875	-1.32555443621943	0.198912760839111	0.580421081260728	-5.63271428485297
"79717_at"	79717	-0.0803939868000008	9.8438792615	-1.32554048871382	0.198917306213856	0.580421081260728	-5.63273173929738
"64397_at"	64397	0.0561879527999967	8.4974862152	1.32547261502199	0.198939426839509	0.580421081260728	-5.63281667682772
"26093_at"	26093	-0.0601933707000022	8.59235870755	-1.32536504816468	0.198974487756072	0.580421081260728	-5.6329512790859
"9853_at"	9853	-0.074898752400002	6.9130733997	-1.32533512610863	0.198984241570715	0.580421081260728	-5.63298871998417
"83983_at"	83983	0.0556968092999979	4.66368944565	1.32512599837379	0.19905242223926	0.580421081260728	-5.63325037758592
"79034_at"	79034	-0.0778268128000033	7.5463658481	-1.32511882440472	0.199054761449944	0.580421081260728	-5.63325935293329
"353131_at"	353131	0.0799914878000019	6.6967262586	1.3250876165978	0.199064937606364	0.580421081260728	-5.63329839651937
"303_at"	303	-0.109377074600003	6.5888839492	-1.32501603041871	0.199088281770159	0.580421081260728	-5.63338795390226
"25789_at"	25789	0.0921948669999972	7.0836900765	1.32477931660003	0.199165489106535	0.58051506389033	-5.63368406392978
"6346_at"	6346	-0.0721223422999993	6.85221396655	-1.32462553567495	0.199215659338909	0.58051506389033	-5.63387640758668
"3303_at"	3303	0.187445165999993	10.594234895	1.32457549878493	0.199231985748012	0.58051506389033	-5.63393898786135
"91419_at"	91419	-0.135878412200003	7.0652526712	-1.32453325199643	0.199245771159942	0.58051506389033	-5.63399182363461
"84307_at"	84307	-0.0857681477000023	7.97566362415	-1.32423044815857	0.199344599941488	0.580676559899962	-5.63437048231653
"285601_at"	285601	0.0727877918999962	7.99834217595	1.32417149952193	0.199363843991761	0.580676559899962	-5.63444418955871
"9464_at"	9464	0.1046908386	5.8028786935	1.32376603215894	0.199496250039837	0.580815259911459	-5.63495109611285
"10015_at"	10015	-0.0549370990000035	10.4793455865	-1.32370077569594	0.199517566072899	0.580815259911459	-5.63503266607359
"7884_at"	7884	-0.0686334095000039	9.77293598535	-1.32359457681119	0.199552259763215	0.580815259911459	-5.63516540640465
"2146_at"	2146	-0.181329757400001	6.7836404664	-1.32352492142175	0.199575017767444	0.580815259911459	-5.63525246532375
"10422_at"	10422	-0.121333338700001	10.00096426175	-1.32350730596933	0.199580773459115	0.580815259911459	-5.63527448141623
"271_at"	271	-0.0473486502000009	7.7781071078	-1.3234501787909	0.199599440147576	0.580815259911459	-5.63534587823217
"26275_at"	26275	-0.210159480399998	7.8989408386	-1.32317408225828	0.199689675791273	0.580835264024687	-5.63569090340951
"79710_at"	79710	-0.149089268500002	6.94193221115	-1.32315748092317	0.199695102563176	0.580835264024687	-5.63571164739663
"11193_at"	11193	-0.100090990900001	7.76295719255	-1.32314156314274	0.199700305997808	0.580835264024687	-5.63573153705
"27115_at"	27115	0.0638819322999993	4.13360313685	1.32291114148387	0.199775641446762	0.580963234004946	-5.63601943184526
"23131_at"	23131	-0.0587875663999995	6.6417386162	-1.32271503273638	0.199839775932985	0.581058595674656	-5.63626442179676
"6840_at"	6840	-0.137145862899999	8.06548199525	-1.32259357763089	0.199879504115658	0.581082974251245	-5.63641613486458
"6451_at"	6451	-0.0629619945000002	9.53132691695	-1.32238517251642	0.199947688194103	0.581190058236199	-5.63667643223559
"158038_at"	158038	0.0613539317999985	4.4841824957	1.32204191215412	0.200060032628737	0.581425449898755	-5.63710508777623
"2064_at"	2064	-0.0690841287000055	8.20743350445	-1.3214917671591	0.200240190519055	0.581799040071806	-5.63779189968308
"201163_at"	201163	-0.0602362027000067	7.83093887095	-1.32143027295205	0.200260336119273	0.581799040071806	-5.63786865524215
"22948_at"	22948	-0.0694212016000044	9.8336999736	-1.32132866797947	0.2002936255421	0.581799040071806	-5.63799546945243
"283687_at"	283687	-0.0933756905000012	5.77108881805	-1.32112732442861	0.200359605670508	0.581799040071806	-5.63824674403442
"164_at"	164	-0.0557013342000037	7.5168327744	-1.32111366321798	0.200364083054297	0.581799040071806	-5.63826379190441
"534_at"	534	0.0790801128999989	4.93938632365	1.32096687542946	0.200412196849354	0.581799040071806	-5.63844695946029
"79101_at"	79101	-0.093358140700003	8.78147970045	-1.32086981616235	0.200444015693335	0.581799040071806	-5.63856806436
"51371_at"	51371	0.0456073180000001	10.816005594	1.32086085942799	0.200446952169748	0.581799040071806	-5.63857923967193
"55082_at"	55082	-0.0635816026000029	9.021935985	-1.32072837714238	0.200490390577855	0.581799040071806	-5.63874453024919
"254228_at"	254228	0.0734412467999999	4.3012054695	1.32069174163053	0.200502403960233	0.581799040071806	-5.63879023580771
"23011_at"	23011	-0.0760026892000027	9.7805061369	-1.32056887846924	0.200542696904051	0.581824891690797	-5.63894350901704
"4170_at"	4170	0.0925365239999962	10.437779912	1.32023558231799	0.200652033167022	0.582051015941701	-5.63935923903841
"119391_at"	119391	-0.123877866099999	9.18994575915	-1.31975447403008	0.200809940671588	0.582417942758223	-5.63995918282992
"108_at"	108	0.0607367589999983	4.5216106921	1.31928554467585	0.200963944287754	0.58277343393566	-5.64054376133503
"124599_at"	124599	0.0855369523999983	5.0738301709	1.31916768865116	0.201002664527219	0.582794557033175	-5.64069065581092
"10157_at"	10157	-0.151910653499998	6.05464692165	-1.31867238787295	0.201165453615952	0.583175347081491	-5.64130787189908
"8643_at"	8643	0.101111388999998	6.4171010842	1.31843213529563	0.201244453829121	0.583241578498454	-5.6416071905259
"100287284_at"	100287284	0.0679377848999954	5.72366944355	1.31835398833191	0.201270155453715	0.583241578498454	-5.64170453995295
"53828_at"	53828	0.0777648838000005	6.4525110754	1.31828552417225	0.201292674624067	0.583241578498454	-5.64178982327847
"10607_at"	10607	-0.065882989800004	9.1795032147	-1.31822026621876	0.201314141043832	0.583241578498454	-5.64187110925829
"441376_at"	441376	0.0739864891000002	4.50256777125	1.31801448743554	0.201381843103296	0.583346560826876	-5.6421274071212
"4358_at"	4358	-0.0573661950000055	10.6404364715	-1.31766529966603	0.201496767993356	0.583588280241966	-5.64256224361921
"9043_at"	9043	0.110616240799995	8.4265593707	1.3174598988803	0.201564393545979	0.583687526915469	-5.64281797950457
"55102_at"	55102	-0.0629986839000001	6.25892853825	-1.31736401648614	0.201595967651636	0.583687526915469	-5.64293734708458
"8851_at"	8851	-0.1405723726	5.8648495626	-1.31727077892789	0.201626674515669	0.583687526915469	-5.6430534149534
"6345_at"	6345	0.0544498478999991	5.83338419605	1.31717879428649	0.201656972322864	0.583687526915469	-5.64316791629603
"134957_at"	134957	-0.149930174300002	7.49656102715	-1.31688099766552	0.201755084654717	0.583842333558451	-5.6435385633897
"84318_at"	84318	0.063810199799998	5.574330332	1.31682529253112	0.201773441453638	0.583842333558451	-5.64360788788091
"341276_at"	341276	0.0998791056999986	6.46866718655	1.31667677484796	0.201822389621365	0.583892834143333	-5.64379270453549
"51690_at"	51690	-0.0639288529999984	10.9378750975	-1.31640480135286	0.201912050146694	0.584050354717577	-5.64413110486601
"7049_at"	7049	-0.2469261663	6.08470757515	-1.31623882814117	0.201966781215882	0.584050354717577	-5.64433758629631
"23412_at"	23412	-0.0807947507000009	9.76080919415	-1.31622498027554	0.201971348189999	0.584050354717577	-5.64435481294165
"27068_at"	27068	-0.0847019588000038	9.7717460917	-1.31612791846743	0.202003361072888	0.584051826408339	-5.64447555282388
"3561_at"	3561	0.0632185423999996	4.7518953433	1.31568491411429	0.202149522870545	0.584332455276693	-5.64502653160021
"10734_at"	10734	0.0669047915000016	6.31185971215	1.31562988743545	0.202167683754967	0.584332455276693	-5.64509495907966
"2079_at"	2079	-0.0564562070000072	12.3839046945	-1.31554719376762	0.202194978186525	0.584332455276693	-5.64519778680696
"25827_at"	25827	-0.0910772538000018	6.1772087359	-1.31513323531337	0.202331655351436	0.584472757668765	-5.64571245256235
"7227_at"	7227	-0.1082471465	7.00989647595	-1.31509589583988	0.202343987314907	0.584472757668765	-5.64575886918841
"3703_at"	3703	-0.0549678743000044	9.92049068325	-1.31509106840601	0.202345581695634	0.584472757668765	-5.64576487008044
"440590_at"	440590	0.0641975102999996	3.40691502535	1.31501824908817	0.20236963328528	0.584472757668765	-5.64585538813702
"55840_at"	55840	-0.127265516599999	7.3934840659	-1.31475043006055	0.202458110780677	0.584637214293299	-5.64618826405372
"9493_at"	9493	-0.250685762299999	6.57219445685	-1.31404247833027	0.202692137184073	0.585106643009832	-5.64706791019027
"442213_at"	442213	-0.152587992100002	6.10188253815	-1.31399544279072	0.202707693116182	0.585106643009832	-5.64712633869223
"23024_at"	23024	0.0589038142999998	3.99832849315	1.31389288922612	0.202741613598193	0.585106643009832	-5.64725372666536
"155_at"	155	0.0694362611999981	5.5226348919	1.31376764295505	0.202783045895857	0.585106643009832	-5.64740929118741
"26088_at"	26088	-0.0884114450000002	7.8945500203	-1.31366984926432	0.202815401289586	0.585106643009832	-5.64753074896819
"285605_at"	285605	-0.0642296283000006	4.72736868705	-1.31356965534008	0.202848554985575	0.585106643009832	-5.64765517984149
"91404_at"	91404	-0.226141153199999	7.1206884645	-1.3134794847663	0.202878395616351	0.585106643009832	-5.64776715583353
"83401_at"	83401	0.0776688618999994	5.01103353465	1.31333166364318	0.202927322259674	0.585106643009832	-5.64795070956944
"23328_at"	23328	-0.2272955548	7.7709650289	-1.31331009426219	0.202934462180649	0.585106643009832	-5.64797749142537
"51105_at"	51105	-0.0827521158000026	8.0251533018	-1.31330459960682	0.202936281059023	0.585106643009832	-5.64798431386424
"10121_at"	10121	-0.0694236365000034	9.29082722125	-1.31312296988249	0.202996412529013	0.585189005112015	-5.64820982079117
"79703_at"	79703	-0.0946245739999991	8.8875742178	-1.31291765418141	0.203064402358104	0.585241683000089	-5.64846470379411
"26112_at"	26112	0.0853112944999985	6.39422313745	1.31275333504049	0.203118829062501	0.585241683000089	-5.64866866850563
"404770_at"	404770	0.0770435304000001	4.1168582013	1.31274218631658	0.203122522217232	0.585241683000089	-5.64868250631781
"114798_at"	114798	0.0978063945999992	4.8683275857	1.31268653400969	0.203140958525572	0.585241683000089	-5.64875158055111
"440503_at"	440503	0.105005666999999	5.7846498784	1.31220532616454	0.203300425863574	0.585610098676943	-5.64934873997518
"80309_at"	80309	0.0557190901999993	4.6355267529	1.31194546636735	0.203386581310039	0.585742299498926	-5.64967113824214
"26227_at"	26227	-0.104532802	12.012266668	-1.31182861009309	0.203425333804635	0.585742299498926	-5.64981609977155
"91409_at"	91409	0.1002575065	6.39981287575	1.31178105438919	0.203441106126198	0.585742299498926	-5.64987509002481
"90594_at"	90594	-0.160348559400002	4.5492609717	-1.31145229300179	0.203550169184939	0.585806453144454	-5.65028285095854
"757_at"	757	-0.0934843946000052	7.9720526041	-1.31139851034271	0.203568015341663	0.585806453144454	-5.65034954904301
"121457_at"	121457	-0.148769631699999	6.96662329485	-1.31137316668463	0.203576425294621	0.585806453144454	-5.65038097795009
"114793_at"	114793	0.1287355609	7.74501391435	1.31133291602871	0.203589782491489	0.585806453144454	-5.65043089210555
"284338_at"	284338	0.0828389624999977	5.96650231315	1.31111397890018	0.203662448833177	0.585824351520969	-5.65070236956549
"10811_at"	10811	-0.0641845042	8.6792550578	-1.3111109420771	0.203663456912277	0.585824351520969	-5.65070613489223
"389152_at"	389152	0.0665676297999998	3.6523202552	1.31092406908532	0.203725497235066	0.585824351520969	-5.6509378226221
"121364_at"	121364	0.113709224600001	4.4510364947	1.31088155950493	0.203739612128505	0.585824351520969	-5.65099052267895
"84300_at"	84300	-0.0869728779999956	10.318665027	-1.31081359492697	0.203762180690252	0.585824351520969	-5.65107477684149
"145942_at"	145942	0.0932180647999994	5.1014090581	1.31074307380815	0.203785600245899	0.585824351520969	-5.65116219637289
"102723838_at"	102723838	0.107929550499998	4.53333941575	1.31037199900982	0.203908866077975	0.586087824530168	-5.6516221231273
"65065_at"	65065	-0.121117423699999	5.87862983745	-1.31000162035693	0.204031958595432	0.586350717780301	-5.65208107687306
"5887_at"	5887	-0.071369577400004	9.4490117035	-1.30968235714253	0.204138109747217	0.586494349352167	-5.65247660271108
"256302_at"	256302	-0.073609633800003	7.1793629008	-1.30957297472725	0.204174487970631	0.586494349352167	-5.65261209456444
"6102_at"	6102	0.141605223899992	9.08938036795	1.309565887906	0.204176845068174	0.586494349352167	-5.65262087266933
"85417_at"	85417	0.131046080399998	5.2775264807	1.30945068721414	0.204215164129918	0.586513544199002	-5.65276356057616
"7341_at"	7341	-0.0542591692999981	8.55638623405	-1.30928220262631	0.204271217036501	0.586583657472072	-5.65297222688687
"55214_at"	55214	0.153538957699997	6.96320734225	1.30900404968176	0.204363781585666	0.586758579342831	-5.65331666639014
"79616_at"	79616	-0.100008944500001	6.51251517775	-1.30883276112737	0.204420799745426	0.586831403914594	-5.65352874377651
"57713_at"	57713	0.0659600168999965	5.42040282415	1.30864362059277	0.204483774829016	0.58692130384814	-5.65376289685799
"404672_at"	404672	-0.0534327676000004	8.0138143834	-1.30814822197332	0.204648791368071	0.587304015971002	-5.6543760566083
"84688_at"	84688	-0.1091103303	5.64928818795	-1.30791159611262	0.204727647679243	0.587321934198389	-5.65466886121894
"4632_at"	4632	-0.0577613242000004	3.6791984523	-1.30789393859056	0.204733533052557	0.587321934198389	-5.65469070911516
"81545_at"	81545	-0.0656000169000039	7.60481092255	-1.30784430763927	0.204750076094945	0.587321934198389	-5.65475211683647
